v' v'' PQR E2-E1 AJJ FCFs
0	0	R(15)	-9645.5815	2.62E+04	4.01E-01
0	0	Q(16)	-9599.4198	4.99E+04	4.00E-01
0	0	P(17)	-9550.3861	2.37E+04	3.98E-01
0	0	R(16)	-9654.6749	2.62E+04	4.01E-01
0	0	Q(17)	-9605.6412	5.00E+04	4.00E-01
0	0	P(18)	-9553.7378	2.38E+04	3.98E-01
0	0	R(17)	-9664.1318	2.62E+04	4.01E-01
0	0	Q(18)	-9612.2284	5.01E+04	4.00E-01
0	0	P(19)	-9557.4577	2.38E+04	3.98E-01
0	0	R(18)	-9673.952	2.63E+04	4.01E-01
0	0	Q(19)	-9619.1813	5.02E+04	3.99E-01
0	0	P(20)	-9561.5461	2.39E+04	3.98E-01
0	0	R(19)	-9684.1353	2.63E+04	4.01E-01
0	0	Q(20)	-9626.5	5.02E+04	3.99E-01
0	0	P(21)	-9566.003	2.39E+04	3.97E-01
0	0	R(20)	-9694.6815	2.64E+04	4.01E-01
0	0	Q(21)	-9634.1844	5.03E+04	3.99E-01
0	0	P(22)	-9570.8285	2.40E+04	3.97E-01
0	0	R(21)	-9705.5905	2.64E+04	4.01E-01
0	0	Q(22)	-9642.2345	5.04E+04	3.99E-01
0	0	P(23)	-9576.0228	2.40E+04	3.97E-01
0	0	R(22)	-9716.862	2.65E+04	4.01E-01
0	0	Q(23)	-9650.6503	5.05E+04	3.99E-01
0	0	P(24)	-9581.5859	2.41E+04	3.97E-01
0	0	R(23)	-9728.496	2.65E+04	4.01E-01
0	0	Q(24)	-9659.4316	5.06E+04	3.99E-01
0	0	P(25)	-9587.5179	2.41E+04	3.96E-01
0	0	R(24)	-9740.4922	2.66E+04	4.01E-01
0	0	Q(25)	-9668.5785	5.07E+04	3.98E-01
0	0	P(26)	-9593.8191	2.41E+04	3.96E-01
0	0	R(25)	-9752.8505	2.67E+04	4.01E-01
0	0	Q(26)	-9678.091	5.08E+04	3.98E-01
0	0	P(27)	-9600.4894	2.42E+04	3.96E-01
0	0	R(26)	-9765.5707	2.67E+04	4.01E-01
0	0	Q(27)	-9687.969	5.10E+04	3.98E-01
0	0	P(28)	-9607.5289	2.42E+04	3.95E-01
0	0	R(27)	-9778.6526	2.68E+04	4.01E-01
0	0	Q(28)	-9698.2125	5.11E+04	3.98E-01
0	0	P(29)	-9614.9379	2.43E+04	3.95E-01
0	0	R(28)	-9792.096	2.69E+04	4.01E-01
0	0	Q(29)	-9708.8214	5.12E+04	3.98E-01
0	0	P(30)	-9622.7163	2.43E+04	3.95E-01
0	0	R(29)	-9805.9008	2.70E+04	4.00E-01
0	0	Q(30)	-9719.7957	5.13E+04	3.97E-01
0	0	P(31)	-9630.8643	2.44E+04	3.94E-01
0	0	R(30)	-9820.0668	2.71E+04	4.00E-01
0	0	Q(31)	-9731.1354	5.15E+04	3.97E-01
0	0	P(32)	-9639.382	2.44E+04	3.94E-01
0	0	R(31)	-9834.5937	2.72E+04	4.00E-01
0	0	Q(32)	-9742.8404	5.16E+04	3.97E-01
0	0	P(33)	-9648.2695	2.45E+04	3.94E-01
0	0	R(32)	-9849.4815	2.73E+04	4.00E-01
0	0	Q(33)	-9754.9106	5.17E+04	3.97E-01
0	0	P(34)	-9657.5268	2.45E+04	3.93E-01
0	0	R(33)	-9864.73	2.73E+04	4.00E-01
0	0	Q(34)	-9767.3462	5.19E+04	3.97E-01
0	0	P(35)	-9667.1541	2.46E+04	3.93E-01
0	0	R(34)	-9880.3389	2.74E+04	4.00E-01
0	0	Q(35)	-9780.1469	5.20E+04	3.96E-01
0	0	P(36)	-9677.1516	2.46E+04	3.93E-01
0	0	R(35)	-9896.3081	2.75E+04	4.00E-01
0	0	Q(36)	-9793.3128	5.22E+04	3.96E-01
0	0	P(37)	-9687.5191	2.47E+04	3.92E-01
0	0	R(36)	-9912.6374	2.76E+04	3.99E-01
0	0	Q(37)	-9806.8438	5.23E+04	3.96E-01
0	0	P(38)	-9698.257	2.47E+04	3.92E-01
0	0	R(37)	-9929.3266	2.78E+04	3.99E-01
0	0	Q(38)	-9820.7398	5.25E+04	3.95E-01
0	0	P(39)	-9709.3653	2.48E+04	3.92E-01
0	0	R(38)	-9946.3755	2.79E+04	3.99E-01
0	0	Q(39)	-9835.001	5.27E+04	3.95E-01
0	0	P(40)	-9720.844	2.49E+04	3.91E-01
0	0	R(39)	-9963.784	2.80E+04	3.99E-01
0	0	Q(40)	-9849.6271	5.28E+04	3.95E-01
0	0	P(41)	-9732.6933	2.49E+04	3.91E-01
0	0	R(40)	-9981.5519	2.81E+04	3.99E-01
0	0	Q(41)	-9864.6182	5.30E+04	3.95E-01
0	0	P(42)	-9744.9133	2.50E+04	3.90E-01
0	0	R(41)	-9999.679	2.82E+04	3.98E-01
0	0	Q(42)	-9879.9742	5.32E+04	3.94E-01
0	0	P(43)	-9757.5041	2.50E+04	3.90E-01
0	0	R(42)	-10018.1651	2.83E+04	3.98E-01
0	0	Q(43)	-9895.6951	5.34E+04	3.94E-01
0	0	P(44)	-9770.4658	2.51E+04	3.90E-01
0	0	R(43)	-10037.0101	2.84E+04	3.98E-01
0	0	Q(44)	-9911.7808	5.36E+04	3.94E-01
0	0	P(45)	-9783.7985	2.52E+04	3.89E-01
0	0	R(44)	-10056.2137	2.86E+04	3.98E-01
0	0	Q(45)	-9928.2314	5.38E+04	3.93E-01
0	0	P(46)	-9797.5023	2.53E+04	3.89E-01
0	0	R(45)	-10075.7758	2.87E+04	3.97E-01
0	0	Q(46)	-9945.0467	5.40E+04	3.93E-01
0	0	P(47)	-9811.5772	2.53E+04	3.88E-01
0	0	R(46)	-10095.6962	2.88E+04	3.97E-01
0	0	Q(47)	-9962.2267	5.42E+04	3.93E-01
0	0	P(48)	-9826.0235	2.54E+04	3.88E-01
0	0	R(47)	-10115.9747	2.90E+04	3.97E-01
0	0	Q(48)	-9979.7715	5.44E+04	3.92E-01
0	0	P(49)	-9840.8412	2.55E+04	3.87E-01
0	0	R(48)	-10136.6112	2.91E+04	3.97E-01
0	0	Q(49)	-9997.6809	5.46E+04	3.92E-01
0	0	P(50)	-9856.0304	2.56E+04	3.87E-01
0	0	R(49)	-10157.6055	2.92E+04	3.96E-01
0	0	Q(50)	-10015.955	5.48E+04	3.91E-01
0	0	P(51)	-9871.5913	2.56E+04	3.86E-01
0	0	R(50)	-10178.9574	2.94E+04	3.96E-01
0	0	Q(51)	-10034.5937	5.50E+04	3.91E-01
0	0	P(52)	-9887.5239	2.57E+04	3.86E-01
0	0	R(51)	-10200.6667	2.95E+04	3.96E-01
0	0	Q(52)	-10053.5969	5.52E+04	3.91E-01
0	0	P(53)	-9903.8283	2.58E+04	3.86E-01
0	0	R(52)	-10222.7333	2.97E+04	3.95E-01
0	0	Q(53)	-10072.9647	5.55E+04	3.90E-01
0	0	P(54)	-9920.5048	2.59E+04	3.85E-01
0	0	R(53)	-10245.157	2.98E+04	3.95E-01
0	0	Q(54)	-10092.6971	5.57E+04	3.90E-01
0	0	P(55)	-9937.5533	2.60E+04	3.85E-01
0	0	R(54)	-10267.9376	3.00E+04	3.95E-01
0	0	Q(55)	-10112.7939	5.59E+04	3.89E-01
0	0	P(56)	-9954.9741	2.61E+04	3.84E-01
0	0	R(55)	-10291.075	3.01E+04	3.95E-01
0	0	Q(56)	-10133.2552	5.62E+04	3.89E-01
0	0	P(57)	-9972.7672	2.61E+04	3.83E-01
0	0	R(56)	-10314.5691	3.03E+04	3.94E-01
0	0	Q(57)	-10154.081	5.64E+04	3.89E-01
0	0	P(58)	-9990.9328	2.62E+04	3.83E-01
0	0	R(57)	-10338.4195	3.04E+04	3.94E-01
0	0	Q(58)	-10175.2713	5.67E+04	3.88E-01
0	0	P(59)	-10009.471	2.63E+04	3.82E-01
0	0	R(58)	-10362.6263	3.06E+04	3.93E-01
0	0	Q(59)	-10196.826	5.69E+04	3.88E-01
0	0	P(60)	-10028.3819	2.64E+04	3.82E-01
0	0	R(59)	-10387.1893	3.07E+04	3.93E-01
0	0	Q(60)	-10218.7452	5.72E+04	3.87E-01
0	0	P(61)	-10047.6657	2.65E+04	3.81E-01
0	0	R(60)	-10412.1082	3.09E+04	3.93E-01
0	0	Q(61)	-10241.0288	5.74E+04	3.87E-01
0	0	P(62)	-10067.3226	2.66E+04	3.81E-01
0	0	R(61)	-10437.3831	3.11E+04	3.92E-01
0	0	Q(62)	-10263.6768	5.77E+04	3.86E-01
0	0	P(63)	-10087.3525	2.67E+04	3.80E-01
0	0	R(62)	-10463.0136	3.12E+04	3.92E-01
0	0	Q(63)	-10286.6893	5.80E+04	3.86E-01
0	0	P(64)	-10107.7558	2.68E+04	3.80E-01
0	0	R(63)	-10488.9997	3.14E+04	3.92E-01
0	0	Q(64)	-10310.0662	5.82E+04	3.85E-01
0	0	P(65)	-10128.5326	2.69E+04	3.79E-01
0	0	R(64)	-10515.3412	3.16E+04	3.91E-01
0	0	Q(65)	-10333.8076	5.85E+04	3.85E-01
0	0	P(66)	-10149.6829	2.70E+04	3.78E-01
0	0	R(65)	-10542.0381	3.18E+04	3.91E-01
0	0	Q(66)	-10357.9134	5.88E+04	3.84E-01
0	0	P(67)	-10171.2071	2.72E+04	3.78E-01
0	0	R(66)	-10569.0901	3.20E+04	3.90E-01
0	0	Q(67)	-10382.3838	5.91E+04	3.84E-01
0	0	P(68)	-10193.1052	2.73E+04	3.77E-01
0	0	R(67)	-10596.4972	3.21E+04	3.90E-01
0	0	Q(68)	-10407.2186	5.94E+04	3.83E-01
0	0	P(69)	-10215.3774	2.74E+04	3.76E-01
0	0	R(68)	-10624.2593	3.23E+04	3.89E-01
0	0	Q(69)	-10432.4181	5.97E+04	3.83E-01
0	0	P(70)	-10238.024	2.75E+04	3.76E-01
0	0	R(69)	-10652.3762	3.25E+04	3.89E-01
0	0	Q(70)	-10457.9821	6.00E+04	3.82E-01
0	0	P(71)	-10261.045	2.76E+04	3.75E-01
0	0	R(70)	-10680.8478	3.27E+04	3.88E-01
0	0	Q(71)	-10483.9107	6.03E+04	3.81E-01
0	0	P(72)	-10284.4407	2.77E+04	3.74E-01
0	0	R(71)	-10709.6741	3.29E+04	3.88E-01
0	0	Q(72)	-10510.204	6.06E+04	3.81E-01
0	0	P(73)	-10308.2112	2.78E+04	3.74E-01
0	0	R(72)	-10738.8548	3.31E+04	3.88E-01
0	0	Q(73)	-10536.8621	6.09E+04	3.80E-01
0	0	P(74)	-10332.3569	2.80E+04	3.73E-01
0	0	R(73)	-10768.3901	3.33E+04	3.87E-01
0	0	Q(74)	-10563.8849	6.12E+04	3.80E-01
0	0	P(75)	-10356.8779	2.81E+04	3.72E-01
0	0	R(74)	-10798.2797	3.35E+04	3.87E-01
0	0	Q(75)	-10591.2726	6.15E+04	3.79E-01
0	0	P(76)	-10381.7743	2.82E+04	3.72E-01
0	0	R(75)	-10828.5236	3.37E+04	3.86E-01
0	0	Q(76)	-10619.0253	6.19E+04	3.78E-01
0	0	P(77)	-10407.0465	2.83E+04	3.71E-01
0	0	R(76)	-10859.1217	3.39E+04	3.85E-01
0	0	Q(77)	-10647.1429	6.22E+04	3.78E-01
0	0	P(78)	-10432.6947	2.85E+04	3.70E-01
0	0	R(77)	-10890.074	3.41E+04	3.85E-01
0	0	Q(78)	-10675.6257	6.25E+04	3.77E-01
0	0	P(79)	-10458.7191	2.86E+04	3.69E-01
0	0	R(78)	-10921.3803	3.43E+04	3.84E-01
0	0	Q(79)	-10704.4737	6.29E+04	3.77E-01
0	0	P(80)	-10485.12	2.87E+04	3.69E-01
0	0	R(79)	-10953.0408	3.45E+04	3.84E-01
0	0	Q(80)	-10733.6871	6.32E+04	3.76E-01
0	0	P(81)	-10511.8976	2.89E+04	3.68E-01
0	0	R(80)	-10985.0553	3.47E+04	3.83E-01
0	0	Q(81)	-10763.2658	6.35E+04	3.75E-01
0	0	P(82)	-10539.0523	2.90E+04	3.67E-01
0	0	R(81)	-11017.4237	3.49E+04	3.83E-01
0	0	Q(82)	-10793.2102	6.39E+04	3.75E-01
0	0	P(83)	-10566.5842	2.91E+04	3.66E-01
0	0	R(82)	-11050.1462	3.52E+04	3.82E-01
0	0	Q(83)	-10823.5202	6.42E+04	3.74E-01
0	0	P(84)	-10594.4937	2.93E+04	3.66E-01
0	0	R(83)	-11083.2226	3.54E+04	3.81E-01
0	0	Q(84)	-10854.1962	6.46E+04	3.73E-01
0	0	P(85)	-10622.7812	2.94E+04	3.65E-01
0	0	R(84)	-11116.6531	3.56E+04	3.81E-01
0	0	Q(85)	-10885.2381	6.49E+04	3.72E-01
0	0	P(86)	-10651.4468	2.95E+04	3.64E-01
0	0	R(85)	-11150.4375	3.58E+04	3.80E-01
0	0	Q(86)	-10916.6462	6.53E+04	3.72E-01
0	0	P(87)	-10680.491	2.97E+04	3.63E-01
0	0	R(86)	-11184.5759	3.60E+04	3.80E-01
0	0	Q(87)	-10948.4207	6.57E+04	3.71E-01
0	0	P(88)	-10709.9141	2.98E+04	3.62E-01
0	0	R(87)	-11219.0683	3.63E+04	3.79E-01
0	0	Q(88)	-10980.5617	6.60E+04	3.70E-01
0	0	P(89)	-10739.7164	3.00E+04	3.61E-01
0	0	R(88)	-11253.9149	3.65E+04	3.78E-01
0	0	Q(89)	-11013.0696	6.64E+04	3.69E-01
0	0	P(90)	-10769.8984	3.01E+04	3.61E-01
0	0	R(89)	-11289.1156	3.67E+04	3.78E-01
0	0	Q(90)	-11045.9444	6.68E+04	3.69E-01
0	0	P(91)	-10800.4603	3.03E+04	3.60E-01
0	0	R(90)	-11324.6705	3.70E+04	3.77E-01
0	0	Q(91)	-11079.1864	6.71E+04	3.68E-01
0	0	P(92)	-10831.4026	3.04E+04	3.59E-01
0	0	R(91)	-11360.5798	3.72E+04	3.76E-01
0	0	Q(92)	-11112.796	6.75E+04	3.67E-01
0	0	P(93)	-10862.7258	3.06E+04	3.58E-01
0	0	R(92)	-11396.8434	3.74E+04	3.76E-01
0	0	Q(93)	-11146.7733	6.79E+04	3.66E-01
0	0	P(94)	-10894.4302	3.07E+04	3.57E-01
0	0	R(93)	-11433.4616	3.77E+04	3.75E-01
0	0	Q(94)	-11181.1186	6.83E+04	3.65E-01
0	0	P(95)	-10926.5163	3.09E+04	3.56E-01
0	0	R(94)	-11470.4344	3.79E+04	3.74E-01
0	0	Q(95)	-11215.8322	6.87E+04	3.65E-01
0	0	P(96)	-10958.9845	3.10E+04	3.55E-01
0	0	R(95)	-11507.7621	3.82E+04	3.73E-01
0	0	Q(96)	-11250.9144	6.91E+04	3.64E-01
0	0	P(97)	-10991.8354	3.12E+04	3.54E-01
0	0	R(96)	-11545.4447	3.84E+04	3.73E-01
0	0	Q(97)	-11286.3657	6.95E+04	3.63E-01
0	0	P(98)	-11025.0695	3.13E+04	3.53E-01
0	0	R(97)	-11583.4824	3.86E+04	3.72E-01
0	0	Q(98)	-11322.1862	6.99E+04	3.62E-01
0	0	P(99)	-11058.6872	3.15E+04	3.52E-01
0	0	R(98)	-11621.8754	3.89E+04	3.71E-01
0	0	Q(99)	-11358.3764	7.03E+04	3.61E-01
0	0	P(100)	-11092.6892	3.16E+04	3.51E-01
0	0	R(99)	-11660.624	3.91E+04	3.70E-01
0	0	Q(100)	-11394.9368	7.07E+04	3.60E-01
0	0	P(101)	-11127.076	3.18E+04	3.50E-01
0	0	R(100)	-11699.7284	3.94E+04	3.69E-01
0	0	Q(101)	-11431.8676	7.11E+04	3.59E-01
0	0	P(102)	-11161.8481	3.20E+04	3.49E-01
0	0	R(101)	-11739.1888	3.96E+04	3.69E-01
0	0	Q(102)	-11469.1693	7.15E+04	3.58E-01
0	0	P(103)	-11197.0062	3.21E+04	3.48E-01
0	0	R(102)	-11779.0055	3.99E+04	3.68E-01
0	0	Q(103)	-11506.8424	7.19E+04	3.57E-01
0	0	P(104)	-11232.551	3.23E+04	3.47E-01
0	0	R(103)	-11819.1789	4.01E+04	3.67E-01
0	0	Q(104)	-11544.8874	7.23E+04	3.56E-01
0	0	P(105)	-11268.4831	3.24E+04	3.46E-01
0	0	R(104)	-11859.7091	4.04E+04	3.66E-01
0	0	Q(105)	-11583.3047	7.27E+04	3.55E-01
0	0	P(106)	-11304.8031	3.26E+04	3.45E-01
0	0	R(105)	-11900.5966	4.06E+04	3.65E-01
0	0	Q(106)	-11622.095	7.31E+04	3.54E-01
0	0	P(107)	-11341.5119	3.28E+04	3.44E-01
0	0	R(106)	-11941.8418	4.09E+04	3.64E-01
0	0	Q(107)	-11661.2587	7.35E+04	3.53E-01
0	0	P(108)	-11378.6101	3.29E+04	3.43E-01
0	0	R(107)	-11983.445	4.12E+04	3.63E-01
0	0	Q(108)	-11700.7964	7.39E+04	3.52E-01
0	0	P(109)	-11416.0986	3.31E+04	3.42E-01
0	0	R(108)	-12025.4066	4.14E+04	3.62E-01
0	0	Q(109)	-11740.7088	7.43E+04	3.51E-01
0	0	P(110)	-11453.9781	3.33E+04	3.40E-01
0	0	R(109)	-12067.7272	4.17E+04	3.61E-01
0	0	Q(110)	-11780.9964	7.48E+04	3.50E-01
0	0	P(111)	-11492.2495	3.34E+04	3.39E-01
0	0	R(110)	-12110.4071	4.19E+04	3.61E-01
0	0	Q(111)	-11821.6601	7.52E+04	3.49E-01
0	0	P(112)	-11530.9136	3.36E+04	3.38E-01
0	0	R(111)	-12153.4469	4.22E+04	3.60E-01
0	0	Q(112)	-11862.7004	7.56E+04	3.48E-01
0	0	P(113)	-11569.9715	3.37E+04	3.37E-01
0	0	R(112)	-12196.8471	4.24E+04	3.59E-01
0	0	Q(113)	-11904.1182	7.60E+04	3.47E-01
0	0	P(114)	-11609.4239	3.39E+04	3.36E-01
0	0	R(113)	-12240.6083	4.27E+04	3.58E-01
0	0	Q(114)	-11945.9141	7.64E+04	3.46E-01
0	0	P(115)	-11649.272	3.41E+04	3.34E-01
0	0	R(114)	-12284.7311	4.30E+04	3.57E-01
0	0	Q(115)	-11988.0891	7.68E+04	3.45E-01
0	0	P(116)	-11689.5168	3.42E+04	3.33E-01
0	0	R(115)	-12329.2162	4.32E+04	3.55E-01
0	0	Q(116)	-12030.6439	7.73E+04	3.44E-01
0	0	P(117)	-11730.1593	3.44E+04	3.32E-01
0	0	R(116)	-12374.0642	4.35E+04	3.54E-01
0	0	Q(117)	-12073.5795	7.77E+04	3.43E-01
0	0	P(118)	-11771.2006	3.46E+04	3.31E-01
0	0	R(117)	-12419.2758	4.37E+04	3.53E-01
0	0	Q(118)	-12116.8968	7.81E+04	3.41E-01
0	0	P(119)	-11812.6419	3.47E+04	3.29E-01
0	0	R(118)	-12464.8518	4.40E+04	3.52E-01
0	0	Q(119)	-12160.5969	7.85E+04	3.40E-01
0	0	P(120)	-11854.4845	3.49E+04	3.28E-01
0	0	R(119)	-12510.793	4.43E+04	3.51E-01
0	0	Q(120)	-12204.6806	7.89E+04	3.39E-01
0	0	P(121)	-11896.7295	3.50E+04	3.27E-01
0	0	R(120)	-12557.1002	4.45E+04	3.50E-01
0	0	Q(121)	-12249.1491	7.93E+04	3.38E-01
0	0	P(122)	-11939.3784	3.52E+04	3.25E-01
0	0	R(121)	-12603.7744	4.48E+04	3.49E-01
0	0	Q(122)	-12294.0036	7.97E+04	3.36E-01
0	0	P(123)	-11982.4324	3.54E+04	3.24E-01
0	0	R(122)	-12650.8164	4.50E+04	3.48E-01
0	0	Q(123)	-12339.2452	8.01E+04	3.35E-01
0	0	P(124)	-12025.893	3.55E+04	3.23E-01
0	0	R(123)	-12698.2273	4.53E+04	3.46E-01
0	0	Q(124)	-12384.8751	8.05E+04	3.34E-01
0	0	P(125)	-12069.7617	3.57E+04	3.21E-01
0	0	R(124)	-12746.0082	4.55E+04	3.45E-01
0	0	Q(125)	-12430.8947	8.09E+04	3.32E-01
0	0	P(126)	-12114.04	3.58E+04	3.20E-01
0	0	R(125)	-12794.16	4.58E+04	3.44E-01
0	0	Q(126)	-12477.3053	8.13E+04	3.31E-01
0	0	P(127)	-12158.7297	3.60E+04	3.18E-01
0	0	R(126)	-12842.684	4.60E+04	3.43E-01
0	0	Q(127)	-12524.1083	8.17E+04	3.30E-01
0	0	P(128)	-12203.8322	3.61E+04	3.17E-01
0	0	R(127)	-12891.5814	4.63E+04	3.42E-01
0	0	Q(128)	-12571.3053	8.21E+04	3.28E-01
0	0	P(129)	-12249.3495	3.63E+04	3.15E-01
0	0	R(128)	-12940.8534	4.65E+04	3.40E-01
0	0	Q(129)	-12618.8977	8.25E+04	3.27E-01
0	0	P(130)	-12295.2834	3.64E+04	3.14E-01
0	0	R(129)	-12990.5015	4.68E+04	3.39E-01
0	0	Q(130)	-12666.8872	8.29E+04	3.25E-01
0	0	P(131)	-12341.6358	3.66E+04	3.12E-01
0	0	R(130)	-13040.527	4.70E+04	3.38E-01
0	0	Q(131)	-12715.2756	8.33E+04	3.24E-01
0	0	P(132)	-12388.4086	3.67E+04	3.11E-01
0	0	R(131)	-13090.9315	4.73E+04	3.36E-01
0	0	Q(132)	-12764.0645	8.36E+04	3.22E-01
0	0	P(133)	-12435.6041	3.69E+04	3.09E-01
0	0	R(132)	-13141.7164	4.75E+04	3.35E-01
0	0	Q(133)	-12813.256	8.40E+04	3.21E-01
0	0	P(134)	-12483.2243	3.70E+04	3.07E-01
0	0	R(133)	-13192.8836	4.77E+04	3.33E-01
0	0	Q(134)	-12862.8519	8.43E+04	3.19E-01
0	0	P(135)	-12531.2716	3.71E+04	3.06E-01
0	0	R(134)	-13244.4346	4.80E+04	3.32E-01
0	0	Q(135)	-12912.8543	8.47E+04	3.18E-01
0	0	P(136)	-12579.7484	3.73E+04	3.04E-01
0	0	R(135)	-13296.3713	4.82E+04	3.30E-01
0	0	Q(136)	-12963.2654	8.50E+04	3.16E-01
0	0	P(137)	-12628.6571	3.74E+04	3.02E-01
0	0	R(136)	-13348.6957	4.84E+04	3.29E-01
0	0	Q(137)	-13014.0874	8.54E+04	3.15E-01
0	0	P(138)	-12678.0004	3.75E+04	3.01E-01
0	0	R(137)	-13401.4098	4.86E+04	3.27E-01
0	0	Q(138)	-13065.3228	8.57E+04	3.13E-01
0	0	P(139)	-12727.781	3.76E+04	2.99E-01
0	0	R(138)	-13454.5157	4.88E+04	3.26E-01
0	0	Q(139)	-13116.974	8.60E+04	3.11E-01
0	0	P(140)	-12778.0018	3.77E+04	2.97E-01
0	0	R(139)	-13508.0157	4.90E+04	3.24E-01
0	0	Q(140)	-13169.0436	8.63E+04	3.10E-01
0	0	P(141)	-12828.6658	3.78E+04	2.95E-01
0	0	R(140)	-13561.912	4.92E+04	3.23E-01
0	0	Q(141)	-13221.5343	8.66E+04	3.08E-01
0	0	P(142)	-12879.7762	3.79E+04	2.93E-01
0	0	R(141)	-13616.2073	4.94E+04	3.21E-01
0	0	Q(142)	-13274.4492	8.69E+04	3.06E-01
0	0	P(143)	-12931.3362	3.80E+04	2.91E-01
0	0	R(142)	-13670.9041	4.96E+04	3.19E-01
0	0	Q(143)	-13327.7911	8.71E+04	3.04E-01
0	0	P(144)	-12983.3492	3.81E+04	2.89E-01
0	0	R(143)	-13726.0052	4.98E+04	3.18E-01
0	0	Q(144)	-13381.5633	8.74E+04	3.02E-01
0	0	P(145)	-13035.819	3.82E+04	2.88E-01
0	0	R(144)	-13781.5134	5.00E+04	3.16E-01
0	0	Q(145)	-13435.7691	8.76E+04	3.01E-01
0	0	P(146)	-13088.7493	3.83E+04	2.86E-01
0	0	R(145)	-13837.4319	5.01E+04	3.14E-01
0	0	Q(146)	-13490.4121	8.79E+04	2.99E-01
0	0	P(147)	-13142.1441	3.84E+04	2.84E-01
0	0	R(146)	-13893.7638	5.03E+04	3.12E-01
0	0	Q(147)	-13545.4959	8.81E+04	2.97E-01
0	0	P(148)	-13196.0077	3.84E+04	2.81E-01
0	0	R(147)	-13950.5126	5.04E+04	3.10E-01
0	0	Q(148)	-13601.0244	8.83E+04	2.95E-01
0	0	P(149)	-13250.3444	3.85E+04	2.79E-01
0	0	R(148)	-14007.6819	5.06E+04	3.09E-01
0	0	Q(149)	-13657.0019	8.85E+04	2.93E-01
0	0	P(150)	-13305.1589	3.85E+04	2.77E-01
0	0	R(149)	-14065.2754	5.07E+04	3.07E-01
0	0	Q(150)	-13713.4325	8.86E+04	2.91E-01
0	0	P(151)	-13360.4562	3.86E+04	2.75E-01
0	0	R(150)	-14123.2972	5.08E+04	3.05E-01
0	0	Q(151)	-13770.3209	8.87E+04	2.89E-01
0	0	P(152)	-13416.2413	3.86E+04	2.73E-01
0	0	R(151)	-14181.7515	5.09E+04	3.03E-01
0	0	Q(152)	-13827.6718	8.89E+04	2.86E-01
0	0	P(153)	-13472.5197	3.86E+04	2.71E-01
0	0	R(152)	-14240.6427	5.10E+04	3.01E-01
0	0	Q(153)	-13885.4905	8.90E+04	2.84E-01
0	0	P(154)	-13529.2971	3.86E+04	2.68E-01
0	0	R(153)	-14299.9756	5.11E+04	2.99E-01
0	0	Q(154)	-13943.7822	8.90E+04	2.82E-01
