v' v'' PQR Aul(S-1)			
0	0	R(1)	2.80E+06
0	0	Q(2)	1.40E+07
0	0	P(3)	1.12E+07
0	0	R(2)	4.00E+06
0	0	Q(3)	1.40E+07
0	0	P(4)	9.96E+06
0	0	R(3)	4.67E+06
0	0	Q(4)	1.40E+07
0	0	P(5)	9.32E+06
0	0	R(4)	5.10E+06
0	0	Q(5)	1.40E+07
0	0	P(6)	8.87E+06
0	0	R(5)	5.39E+06
0	0	Q(6)	1.40E+07
0	0	P(7)	8.57E+06
0	0	R(6)	5.62E+06
0	0	Q(7)	1.40E+07
0	0	P(8)	8.35E+06
0	0	R(7)	5.79E+06
0	0	Q(8)	1.40E+07
0	0	P(9)	8.19E+06
0	0	R(8)	5.92E+06
0	0	Q(9)	1.40E+07
0	0	P(10)	8.04E+06
0	0	R(9)	6.03E+06
0	0	Q(10)	1.40E+07
0	0	P(11)	7.93E+06
0	0	R(10)	6.12E+06
0	0	Q(11)	1.40E+07
0	0	P(12)	7.85E+06
0	0	R(11)	6.20E+06
0	0	Q(12)	1.40E+07
0	0	P(13)	7.77E+06
0	0	R(12)	6.27E+06
0	0	Q(13)	1.40E+07
0	0	P(14)	7.71E+06
0	0	R(13)	6.32E+06
0	0	Q(14)	1.40E+07
0	0	P(15)	7.65E+06
0	0	R(14)	6.38E+06
0	0	Q(15)	1.40E+07
0	0	P(16)	7.61E+06
0	0	R(15)	6.42E+06
0	0	Q(16)	1.40E+07
0	0	P(17)	7.56E+06
0	0	R(16)	6.46E+06
0	0	Q(17)	1.40E+07
0	0	P(18)	7.52E+06
0	0	R(17)	6.50E+06
0	0	Q(18)	1.40E+07
0	0	P(19)	7.49E+06
0	0	R(18)	6.53E+06
0	0	Q(19)	1.40E+07
0	0	P(20)	7.46E+06
0	0	R(19)	6.56E+06
0	0	Q(20)	1.40E+07
0	0	P(21)	7.42E+06
0	0	R(20)	6.59E+06
0	0	Q(21)	1.40E+07
0	0	P(22)	7.40E+06
0	0	R(21)	6.62E+06
0	0	Q(22)	1.40E+07
0	0	P(23)	7.38E+06
